ts,evento_id,evento,mercado,punto,casa,seleccion,decimal
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.5,MyBookie.ag,Under +3.5,1.7300
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.5,BetRivers,Over +3.5,2.0700
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.5,BetRivers,Under +3.5,1.7200
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.25,Bovada,Over +3.25,1.8300
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.25,Bovada,Under +3.25,2.0000
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.5,BetUS,Over +3.5,1.9500
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,totals,3.5,BetUS,Under +3.5,1.8000
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,spreads,0.5,MyBookie.ag,New York Red Bulls +0.5,1.9200
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,spreads,-0.5,MyBookie.ag,St. Louis City SC -0.5,1.8300
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,spreads,0.5,Bovada,New York Red Bulls +0.5,2.0000
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,spreads,-0.5,Bovada,St. Louis City SC -0.5,1.8300
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,spreads,0.5,BetUS,New York Red Bulls +0.5,1.9500
2026-09-26T14:04:41+00:00,100d634ff8a0f99befe1dd72ab97c506,New York Red Bulls vs St. Louis City SC,spreads,-0.5,BetUS,St. Louis City SC -0.5,1.8000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,MyBookie.ag,Orlando City SC,5.4000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,MyBookie.ag,Philadelphia Union,1.4700
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,MyBookie.ag,Draw,5.2000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetMGM,Orlando City SC,5.2500
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetMGM,Philadelphia Union,1.4800
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetMGM,Draw,5.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,FanDuel,Orlando City SC,5.7000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,FanDuel,Philadelphia Union,1.4200
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,FanDuel,Draw,5.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetRivers,Orlando City SC,5.7500
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetRivers,Philadelphia Union,1.4300
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetRivers,Draw,5.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,Bovada,Orlando City SC,5.5000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,Bovada,Philadelphia Union,1.4600
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,Bovada,Draw,5.0500
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,DraftKings,Orlando City SC,5.2500
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,DraftKings,Philadelphia Union,1.4400
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,DraftKings,Draw,5.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetOnline.ag,Orlando City SC,6.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetOnline.ag,Philadelphia Union,1.4700
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetOnline.ag,Draw,5.4000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,LowVig.ag,Orlando City SC,6.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,LowVig.ag,Philadelphia Union,1.4700
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,LowVig.ag,Draw,5.4000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetUS,Orlando City SC,6.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetUS,Philadelphia Union,1.4700
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,h2h,,BetUS,Draw,5.4000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,1.5,MyBookie.ag,Orlando City SC +1.5,1.7100
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,-1.5,MyBookie.ag,Philadelphia Union -1.5,2.0600
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,1.25,Bovada,Orlando City SC +1.25,1.9300
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,-1.25,Bovada,Philadelphia Union -1.25,1.8900
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,1.5,BetOnline.ag,Orlando City SC +1.5,1.8000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,-1.5,BetOnline.ag,Philadelphia Union -1.5,2.0200
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,1.5,LowVig.ag,Orlando City SC +1.5,1.8000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,spreads,-1.5,LowVig.ag,Philadelphia Union -1.5,2.0200
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,MyBookie.ag,Over +4,2.0400
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,MyBookie.ag,Under +4,1.7200
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,3.5,BetMGM,Over +3.5,1.6500
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,3.5,BetMGM,Under +3.5,2.1000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,3.5,BetRivers,Over +3.5,1.7100
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,3.5,BetRivers,Under +3.5,2.0800
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,3.75,Bovada,Over +3.75,1.8500
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,3.75,Bovada,Under +3.75,1.9800
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,BetOnline.ag,Over +4,2.0200
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,BetOnline.ag,Under +4,1.7700
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,LowVig.ag,Over +4,2.0200
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,LowVig.ag,Under +4,1.7700
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,BetUS,Over +4,2.0000
2026-09-26T14:04:41+00:00,a52987908b4656274e814c7d2579b9ca,Philadelphia Union vs Orlando City SC,totals,4.0,BetUS,Under +4,1.7700
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,MyBookie.ag,Austin FC,2.4100
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,MyBookie.ag,San Diego FC,2.7100
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,MyBookie.ag,Draw,3.6500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetMGM,Austin FC,2.3800
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetMGM,San Diego FC,2.6500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetMGM,Draw,3.6000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,FanDuel,Austin FC,2.3500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,FanDuel,San Diego FC,2.7000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,FanDuel,Draw,3.7000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetRivers,Austin FC,2.3800
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetRivers,San Diego FC,2.7000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetRivers,Draw,3.5000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetUS,Austin FC,2.5000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetUS,San Diego FC,2.8000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetUS,Draw,3.6500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,LowVig.ag,Austin FC,2.4900
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,LowVig.ag,San Diego FC,2.7900
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,LowVig.ag,Draw,3.6400
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetOnline.ag,Austin FC,2.4900
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetOnline.ag,San Diego FC,2.7900
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,BetOnline.ag,Draw,3.6400
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,DraftKings,Austin FC,2.4000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,DraftKings,San Diego FC,2.6500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,DraftKings,Draw,3.5000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,Bovada,Austin FC,2.4300
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,Bovada,San Diego FC,2.7200
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,h2h,,Bovada,Draw,3.5000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,MyBookie.ag,Austin FC +0,1.7700
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,MyBookie.ag,San Diego FC +0,1.9800
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,BetUS,Austin FC +0,1.7700
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,BetUS,San Diego FC +0,2.0000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,LowVig.ag,Austin FC +0,1.8500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,LowVig.ag,San Diego FC +0,1.9600
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,BetOnline.ag,Austin FC +0,1.8500
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,BetOnline.ag,San Diego FC +0,1.9600
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,Bovada,Austin FC +0,1.8200
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,spreads,0.0,Bovada,San Diego FC +0,2.0200
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,MyBookie.ag,Over +3,1.9000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,MyBookie.ag,Under +3,1.8400
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,2.5,BetMGM,Over +2.5,1.5300
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,2.5,BetMGM,Under +2.5,2.3000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,2.5,BetRivers,Over +2.5,1.6000
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,2.5,BetRivers,Under +2.5,2.2800
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,BetUS,Over +3,1.9100
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,BetUS,Under +3,1.8300
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,LowVig.ag,Over +3,1.9400
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,LowVig.ag,Under +3,1.8200
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,BetOnline.ag,Over +3,1.9400
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,BetOnline.ag,Under +3,1.8200
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,Bovada,Over +3,1.9800
2026-09-26T14:04:41+00:00,6cdd0470f4d9a8203545204db4fb70fa,Austin FC vs San Diego FC,totals,3.0,Bovada,Under +3,1.8500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetMGM,FC Dallas,2.2500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetMGM,Los Angeles FC,2.8500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetMGM,Draw,3.5000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,MyBookie.ag,FC Dallas,2.3000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,MyBookie.ag,Los Angeles FC,2.8200
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,MyBookie.ag,Draw,3.7000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,FanDuel,FC Dallas,2.2000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,FanDuel,Los Angeles FC,2.8500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,FanDuel,Draw,3.8000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetRivers,FC Dallas,2.3200
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetRivers,Los Angeles FC,2.8000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetRivers,Draw,3.5000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,Bovada,FC Dallas,2.2300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,Bovada,Los Angeles FC,2.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,Bovada,Draw,3.6500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,DraftKings,FC Dallas,2.2500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,DraftKings,Los Angeles FC,2.8000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,DraftKings,Draw,3.5500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,LowVig.ag,FC Dallas,2.3100
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,LowVig.ag,Los Angeles FC,2.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,LowVig.ag,Draw,3.8300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetOnline.ag,FC Dallas,2.3100
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetOnline.ag,Los Angeles FC,2.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetOnline.ag,Draw,3.8300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetUS,FC Dallas,2.3100
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetUS,Los Angeles FC,2.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,h2h,,BetUS,Draw,3.8300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,2.5,BetMGM,Over +2.5,1.5700
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,2.5,BetMGM,Under +2.5,2.2000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,MyBookie.ag,Over +3,1.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,MyBookie.ag,Under +3,1.8100
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,2.5,BetRivers,Over +2.5,1.6000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,2.5,BetRivers,Under +2.5,2.3000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,Bovada,Over +3,2.0500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,Bovada,Under +3,1.8000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,LowVig.ag,Over +3,1.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,LowVig.ag,Under +3,1.8500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,BetOnline.ag,Over +3,1.9300
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,BetOnline.ag,Under +3,1.8500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,BetUS,Over +3,1.8700
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,totals,3.0,BetUS,Under +3,1.8700
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.0,MyBookie.ag,FC Dallas +0,1.7000
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.0,MyBookie.ag,Los Angeles FC +0,2.0700
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,-0.25,Bovada,FC Dallas -0.25,1.9500
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.25,Bovada,Los Angeles FC +0.25,1.8700
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.0,LowVig.ag,FC Dallas +0,1.6800
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.0,LowVig.ag,Los Angeles FC +0,2.1700
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.0,BetOnline.ag,FC Dallas +0,1.6800
2026-09-26T14:04:41+00:00,1939426b2ba9d98c1142822d3187a776,FC Dallas vs Los Angeles FC,spreads,0.0,BetOnline.ag,Los Angeles FC +0,2.1700
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,BetMGM,Houston Dynamo,1.5700
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,BetMGM,Sporting Kansas City,5.0000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,BetMGM,Draw,4.2000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,FanDuel,Houston Dynamo,1.5300
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,FanDuel,Sporting Kansas City,5.3000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,FanDuel,Draw,4.4000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,MyBookie.ag,Houston Dynamo,1.5800
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,MyBookie.ag,Sporting Kansas City,5.1000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,MyBookie.ag,Draw,4.3000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,BetRivers,Houston Dynamo,1.5100
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,BetRivers,Sporting Kansas City,5.6000
2026-09-26T14:04:41+00:00,90aa497bc4133c692471f90b436075cd,Houston Dynamo vs Sporting Kansas City,h2h,,BetRivers,Draw,4.3000
